id,title,published,updated,summary,authors,doi,primary_category
http://arxiv.org/abs/2002.02739v3,The real non-attractive fixed point conjecture and beyond,2020-02-07T12:38:48Z,2021-02-23T07:02:57Z,"Is it always true that every polynomial P with the degree at least two has a
fixed point z0, the real part of whose multiplier is bigger than or equal to 1,
i.e., Real part of (P'(z0))> 1? This question, raised by Coelho and Kalantari
in How many real attractive fixed points can a polynomial have? Math. Gaz. 103
(2019), no. 556, 65{76. [3] is answered affirmatively not only for all
polynomials but also for all rational functions with a super attracting fixed
point. However, this is not true for all rational functions. Some further
investigation on distribution of multipliers of fixed points is made. Quadratic
and cubic polynomials, all of whose multipliers have real part 1 are
characterized. A necessary and sufficient condition is found for cubic and
quartic polynomials, all of whose multipliers are equidistant from Is it always
true that every polynomial P with the degree at least two has a fixed point z0,
the real part of whose multiplier is bigger than or equal to 1, i.e., Real part
of P'(z0)> 1? This question, raised by Coelho and Kalantari in How many real
attractive fixed points can a polynomial have? Math. Gaz. 103 (2019), no. 556,
65{76. [3] is answered affirmatively not only for all polynomials but also for
all rational functions with a super attracting fixed point. However, this is
not true for all rational functions. Some further investigation on the
distribution of multipliers of fixed points is made. Quadratic and cubic
polynomials, all of whose multipliers have real part 1 are characterized. A
necessary and sufficient condition is found for cubic and quartic polynomials,
all of whose multipliers are equidistant from 1.",Rajen Kumar; Tarakanta Nayak,,math.CV
http://arxiv.org/abs/2401.01332v3,List Packing and Correspondence Packing of Planar Graphs,2024-01-02T18:49:34Z,2024-12-05T02:16:52Z,"For a graph $G$ and a list assignment $L$ with $|L(v)|=k$ for all $v$, an
$L$-packing consists of $L$-colorings $\varphi_1,\cdots,\varphi_k$ such that
$\varphi_i(v)\ne\varphi_j(v)$ for all $v$ and all distinct
$i,j\in\{1,\ldots,k\}$. Let $\chi^{\star}_{\ell}(G)$ denote the smallest $k$
such that $G$ has an $L$-packing for every $L$ with $|L(v)|=k$ for all $v$. Let
$\mathcal{P}_k$ denote the set of all planar graphs with girth at least $k$. We
show that (i) $\chi^{\star}_{\ell}(G)\le 8$ for all $G\in \mathcal{P}_3$ and
(ii) $\chi^{\star}_{\ell}(G)\le 5$ for all $G\in \mathcal{P}_4$ and (iii)
$\chi^{\star}_{\ell}(G)\le 4$ for all $G\in \mathcal{P}_5$. Part (i) makes
progress on a problem of Cambie, Cames van Batenburg, Davies, and Kang. We also
construct outerplanar graphs $G$ such that $\chi^{\star}_{\ell}(G)=4$, which
matches the known upper bound $\chi^{\star}_{\ell}(G)\le 4$ for all outerplanar
graphs. Finally, we consider the analogue of $\chi^{\star}_{\ell}$ for
correspondence coloring, $\chi^{\star}_c$. In fact, all bounds stated above for
$\chi^{\star}_{\ell}$ also hold for $\chi^{\star}_c$.",Daniel W. Cranston; Evelyne Smith-Roberge,,math.CO
http://arxiv.org/abs/0705.2650v1,Strong peak points and denseness of strong peak functions,2007-05-18T08:26:24Z,2007-05-18T08:26:24Z,"Let $C_b(K)$ be the set of all bounded continuous (real or complex) functions
on a complete metric space $K$ and $A$ a closed subspace of $C_b(K)$. Using the
variational method, it is shown that the set of all strong peak functions in
$A$ is dense if and only if the set of all strong peak points is a norming
subset of $A$. As a corollary we show that if $X$ is a locally uniformly
convex, complex Banach space, then the set of all strong peak functions in
$\mathcal{A}(B_X)$ is a dense $G_\delta$ subset. Moreover if $X$ is separable,
smooth and locally uniformly convex, then the set of all norm and numerical
strong peak functions in $\mathcal{A}_u(B_X:X)$ is a dense $G_\delta$ subset.
In case that a set of uniformly strongly exposed points of a (real or complex)
Banach space $X$ is a norming subset of $\mathcal{P}({}^n X)$ for some $n\ge
1$, then the set of all strongly norm attaining elements in $\mathcal{P}({}^n
X)$ is dense, in particular, the set of all points at which the norm of
$\mathcal{P}({}^n X)$ is Fr\'echet differentiable is a dense $G_\delta$ subset.",Han Ju Lee,,math.FA
http://arxiv.org/abs/0708.2819v1,"On the cyclic subgroup separability of free products of two groups with
  amalgamated subgroup",2007-08-21T11:59:53Z,2007-08-21T11:59:53Z,"Let $G$ be a free product of two groups with amalgamated subgroup, $\pi$ be
either the set of all prime numbers or the one-element set \{$p$\} for some
prime number $p$. Denote by $\Sigma$ the family of all cyclic subgroups of
group $G$, which are separable in the class of all finite $\pi$-groups.
Obviously, cyclic subgroups of the free factors, which aren't separable in
these factors by the family of all normal subgroups of finite $\pi$-index of
group $G$, the subgroups conjugated with them and all subgroups, which aren't
$\pi^{\prime}$-isolated, don't belong to $\Sigma$. Some sufficient conditions
are obtained for $\Sigma$ to coincide with the family of all other
$\pi^{\prime}$-isolated cyclic subgroups of group $G$. It is proved, in
particular, that the residual $p$-finiteness of a free product with cyclic
amalgamation implies the $p$-separability of all $p^{\prime}$-isolated cyclic
subgroups if the free factors are free or finitely generated residually
$p$-finite nilpotent groups.",E. V. Sokolov,,math.GR
http://arxiv.org/abs/0711.1723v2,An analysis of a random algorithm for estimating all the matchings,2007-11-12T08:15:39Z,2007-11-15T15:35:11Z,"Counting the number of all the matchings on a bipartite graph has been
transformed into calculating the permanent of a matrix obtained from the
extended bipartite graph by Yan Huo, and Rasmussen presents a simple approach
(RM) to approximate the permanent, which just yields a critical ratio
O($n\omega(n)$) for almost all the 0-1 matrices, provided it's a simple
promising practical way to compute this #P-complete problem. In this paper, the
performance of this method will be shown when it's applied to compute all the
matchings based on that transformation. The critical ratio will be proved to be
very large with a certain probability, owning an increasing factor larger than
any polynomial of $n$ even in the sense for almost all the 0-1 matrices. Hence,
RM fails to work well when counting all the matchings via computing the
permanent of the matrix. In other words, we must carefully utilize the known
methods of estimating the permanent to count all the matchings through that
transformation.",Jinshan Zhang; Yan Huo; Fengshan Bai,,cs.CC
http://arxiv.org/abs/0812.1119v1,An analysis of a random algorithm for estimating all the matchings,2008-12-05T12:16:53Z,2008-12-05T12:16:53Z,"Counting the number of all the matchings on a bipartite graph has been
transformed into calculating the permanent of a matrix obtained from the
extended bipartite graph by Yan Huo, and Rasmussen presents a simple approach
(RM) to approximate the permanent, which just yields a critical ratio
O($n\omega(n)$) for almost all the 0-1 matrices, provided it's a simple
promising practical way to compute this #P-complete problem. In this paper, the
performance of this method will be shown when it's applied to compute all the
matchings based on that transformation. The critical ratio will be proved to be
very large with a certain probability, owning an increasing factor larger than
any polynomial of $n$ even in the sense for almost all the 0-1 matrices. Hence,
RM fails to work well when counting all the matchings via computing the
permanent of the matrix. In other words, we must carefully utilize the known
methods of estimating the permanent to count all the matchings through that
transformation.",Jinshan Zhang,,cs.GR
http://arxiv.org/abs/0812.3583v2,Unifying all classical spin models in a Lattice Gauge Theory,2008-12-18T16:38:07Z,2009-06-16T15:20:11Z,"We show that the partition function of all classical spin models, including
all discrete Standard Statistical Models and all abelian discrete Lattice Gauge
Theories (LGTs), can be expressed as a special instance of the partition
function of the 4D Z_2 LGT. In this way, all classical spin models with
apparently very different features are unified in a single complete model, and
a physical relation between all models is established. As applications of this
result, we present a new method to do mean field theory for abelian discrete
LGTs with d>3, and we show that the computation of the partition function of
the 4D Z_2 LGT is a computationally hard (#P-hard) problem. We also extend our
results to abelian continuous models, where we show the approximate
completeness of the 4D Z_2 LGT. All results are proven using quantum
information techniques.",G. De las Cuevas; W. Dür; H. J. Briegel; M. A. Martin-Delgado,10.1103/PhysRevLett.102.230502,hep-lat
http://arxiv.org/abs/0909.1374v1,On The Optimality Of All To All Broadcast In k ary n dimensional Tori,2009-09-08T02:43:24Z,2009-09-08T02:43:24Z,"All to all broadcast is a collective communication in a network with the
constraint that every node must send to each other certain piece of its data.
This paper addresses the problem of optimal all port all to all broadcast in
multidimensional tori. The optimality criteria considered are the minimum
exchange steps, no duplicated data in the sense that only new data are conveyed
to receivers and the balance of the communication links load. It is proved that
under these constraints, an optimal broadcast is not feasible in any
multidimensional torus. Then, the tori which are capable of optimal broadcasts
are characterized.",Jean Pierre Jung; Ibrahima Sakho,,cs.NI
http://arxiv.org/abs/1004.5183v1,List Coloring and $n$-monophilic graphs,2010-04-29T05:26:41Z,2010-04-29T05:26:41Z,"In 1990, Kostochka and Sidorenko proposed studying the smallest number of
list-colorings of a graph $G$ among all assignments of lists of a given size
$n$ to its vertices. We say a graph $G$ is $n$-monophilic if this number is
minimized when identical $n$-color lists are assigned to all vertices of $G$.
Kostochka and Sidorenko observed that all chordal graphs are $n$-monophilic for
all $n$. Donner (1992) showed that every graph is $n$-monophilic for all
sufficiently large $n$. We prove that all cycles are $n$-monophilic for all
$n$; we give a complete characterization of 2-monophilic graphs (which turns
out to be similar to the characterization of 2-choosable graphs given by Erdos,
Rubin, and Taylor in 1980); and for every $n$ we construct a graph that is
$n$-choosable but not $n$-monophilic.",Radoslav Kirov; Ramin Naimi,,math.CO
http://arxiv.org/abs/1111.0979v2,Quadratic forms representing all odd positive integers,2011-11-03T20:21:02Z,2013-11-06T18:01:27Z,"We consider the problem of classifying all positive-definite integer-valued
quadratic forms that represent all positive odd integers. Kaplansky considered
this problem for ternary forms, giving a list of 23 candidates, and proving
that 19 of those represent all positive odds. (Jagy later dealt with a 20th
candidate.) Assuming that the remaining three forms represent all positive
odds, we prove that an arbitrary, positive-definite quadratic form represents
all positive odds if and only if it represents the odd numbers from 1 up to
451. This result is analogous to Bhargava and Hanke's celebrated 290-theorem.
In addition, we prove that these three remaining ternaries represent all
positive odd integers, assuming the generalized Riemann hypothesis.
  This result is made possible by a new analytic method for bounding the cusp
constants of integer-valued quaternary quadratic forms $Q$ with fundamental
discriminant. This method is based on the analytic properties of Rankin-Selberg
$L$-functions, and we use it to prove that if $Q$ is a quaternary form with
fundamental discriminant, the largest locally represented integer $n$ for which
$Q(\vec{x}) = n$ has no integer solutions is $O(D^{2 + \epsilon})$.",Jeremy Rouse,,math.NT
